  Mid_Edge_x   Mid_Edge_y   Num u      Num_u - Exact_u    Num v      Num_v - Exact_v
      0.4623       0.3908       0.0698      -0.0003      -0.0580      -0.0000
      0.4299       0.4855       0.0716      -0.0001      -0.0827      -0.0002
      0.4634       0.4524       0.0783      -0.0003      -0.0764      -0.0000
      0.4278       0.5498       0.0766      -0.0001      -0.1033      -0.0002
      0.4623       0.5158       0.0851      -0.0003      -0.0971      -0.0000
      0.4237       0.6157       0.0796      -0.0001      -0.1253      -0.0003
      0.4590       0.5810       0.0898      -0.0003      -0.1197      -0.0000
      0.4176       0.6832       0.0804      -0.0001      -0.1480      -0.0003
      0.4538       0.6479       0.0922      -0.0003      -0.1435      -0.0000
      0.4100       0.7521       0.0791      -0.0001      -0.1709      -0.0003
      0.4467       0.7163       0.0921      -0.0003      -0.1680      -0.0000
      0.4010       0.8221       0.0759      -0.0001      -0.1932      -0.0003
      0.4380       0.7860       0.0897      -0.0003      -0.1923      -0.0000
      0.3910       0.8929       0.0709      -0.0001      -0.2141      -0.0003
      0.4281       0.8568       0.0850      -0.0003      -0.2157      -0.0000
      0.3804       0.9642       0.0645      -0.0001      -0.2331      -0.0003
      0.4174       0.9282       0.0786      -0.0002      -0.2375      -0.0000
      0.3696       1.0358       0.0572      -0.0001      -0.2496      -0.0003
      0.4063       1.0000       0.0708      -0.0002      -0.2570      -0.0000
      0.3590       1.1071       0.0493      -0.0000      -0.2635      -0.0004
      0.3951       1.0718       0.0621      -0.0002      -0.2739       0.0000
      0.3490       1.1779       0.0413      -0.0000      -0.2746      -0.0004
      0.3844       1.1432       0.0529      -0.0002      -0.2878       0.0000
      0.3400       1.2479       0.0335       0.0000      -0.2831      -0.0003
      0.3745       1.2140       0.0437      -0.0001      -0.2989       0.0000
      0.3324       1.3168       0.0259       0.0000      -0.2893      -0.0003
      0.3658       1.2837       0.0347      -0.0001      -0.3072       0.0000
      0.3263       1.3843       0.0188       0.0000      -0.2936      -0.0003
      0.3587       1.3521       0.0261      -0.0000      -0.3132       0.0001
      0.3222       1.4502       0.0120       0.0001      -0.2963      -0.0003
      0.3535       1.4190       0.0179      -0.0000      -0.3172       0.0001
      0.3201       1.5145       0.0056       0.0001      -0.2980      -0.0003
      0.3502       1.4842       0.0102       0.0000      -0.3198       0.0001
      0.3201       1.5770      -0.0005       0.0001      -0.2990      -0.0003
      0.3491       1.5476       0.0028       0.0000      -0.3212       0.0001
      0.3222       1.6377      -0.0066       0.0001      -0.2993      -0.0003
      0.3502       1.6092      -0.0044       0.0001      -0.3217       0.0001
      0.3263       1.6968      -0.0127       0.0001      -0.2992      -0.0003
      0.3535       1.6690      -0.0116       0.0001      -0.3215       0.0001
      0.3324       1.7543      -0.0190       0.0001      -0.2984      -0.0003
      0.3587       1.7271      -0.0188       0.0001      -0.3207       0.0001
      0.3400       1.8104      -0.0255       0.0001      -0.2970      -0.0003
      0.3658       1.7837      -0.0263       0.0001      -0.3190       0.0001
      0.3490       1.8654      -0.0324       0.0001      -0.2945      -0.0002
      0.3745       1.8390      -0.0341       0.0001      -0.3164       0.0001
      0.3590       1.9196      -0.0396       0.0000      -0.2907      -0.0002
      0.3844       1.8932      -0.0422       0.0001      -0.3126       0.0002
      0.3696       1.9733      -0.0471      -0.0001      -0.2854      -0.0002
      0.3951       1.9468      -0.0506       0.0000      -0.3072       0.0002
      0.4063       2.0000      -0.0592      -0.0001      -0.2999       0.0002
      0.4432       0.0265       0.0050       0.0001      -0.0003      -0.0001
      0.4688       0.0000       0.0000       0.0000      -0.0000       0.0000
      0.4545       0.0796       0.0154       0.0001      -0.0026      -0.0001
      0.4803       0.0528       0.0112      -0.0000      -0.0012      -0.0000
      0.4651       0.1332       0.0266       0.0001      -0.0072      -0.0001
      0.4915       0.1060       0.0233      -0.0001      -0.0047      -0.0000
      0.4747       0.1878       0.0383       0.0000      -0.0143      -0.0001
      0.5018       0.1600       0.0362      -0.0001      -0.0107      -0.0000
      0.4828       0.2435       0.0504       0.0000      -0.0241      -0.0002
      0.5108       0.2150       0.0496      -0.0002      -0.0195      -0.0000
      0.4891       0.3007       0.0624      -0.0000      -0.0366      -0.0002
      0.5182       0.2713       0.0631      -0.0002      -0.0310      -0.0001
      0.4935       0.3595       0.0739      -0.0000      -0.0519      -0.0002
      0.5237       0.3292       0.0763      -0.0003      -0.0453      -0.0001
      0.4958       0.4202       0.0842      -0.0001      -0.0698      -0.0002
      0.5270       0.3889       0.0885      -0.0003      -0.0626      -0.0000
      0.4958       0.4827       0.0930      -0.0001      -0.0904      -0.0002
      0.5282       0.4505       0.0992      -0.0003      -0.0826      -0.0000
      0.4935       0.5470       0.0996      -0.0001      -0.1131      -0.0002
      0.5270       0.5139       0.1080      -0.0003      -0.1051      -0.0000
      0.4891       0.6132       0.1038      -0.0001      -0.1376      -0.0003
      0.5237       0.5792       0.1142      -0.0003      -0.1298      -0.0000
      0.4828       0.6810       0.1053      -0.0001      -0.1633      -0.0003
      0.5182       0.6463       0.1176      -0.0003      -0.1561      -0.0000
      0.4747       0.7503       0.1040      -0.0001      -0.1893      -0.0003
      0.5108       0.7150       0.1180      -0.0003      -0.1833      -0.0000
      0.4651       0.8207       0.1002      -0.0001      -0.2149      -0.0003
      0.5018       0.7850       0.1154      -0.0003      -0.2107      -0.0000
      0.4545       0.8921       0.0941      -0.0001      -0.2393      -0.0003
      0.4915       0.8560       0.1100      -0.0003      -0.2374      -0.0000
      0.4432       0.9640       0.0861      -0.0001      -0.2618      -0.0003
      0.4803       0.9278       0.1022      -0.0003      -0.2625      -0.0000
      0.4318       1.0360       0.0767      -0.0001      -0.2817      -0.0004
      0.4688       1.0000       0.0926      -0.0002      -0.2854      -0.0000
      0.4205       1.1079       0.0665      -0.0001      -0.2987      -0.0004
      0.4572       1.0722       0.0816      -0.0002      -0.3055      -0.0000
      0.4099       1.1793       0.0560      -0.0000      -0.3126      -0.0004
      0.4460       1.1440       0.0700      -0.0002      -0.3225      -0.0000
      0.4003       1.2497       0.0455      -0.0000      -0.3236      -0.0004
      0.4357       1.2150       0.0580      -0.0001      -0.3362      -0.0000
      0.3922       1.3190       0.0353       0.0000      -0.3317      -0.0004
      0.4267       1.2850       0.0463      -0.0001      -0.3468       0.0000
      0.3859       1.3868       0.0255       0.0000      -0.3374      -0.0004
      0.4193       1.3537       0.0348      -0.0000      -0.3546       0.0000
      0.3815       1.4530       0.0162       0.0001      -0.3411      -0.0004
      0.4138       1.4208       0.0239      -0.0000      -0.3599       0.0000
      0.3792       1.5173       0.0074       0.0001      -0.3433      -0.0003
      0.4105       1.4861       0.0135       0.0000      -0.3632       0.0001
      0.3792       1.5798      -0.0011       0.0001      -0.3442      -0.0003
      0.4093       1.5495       0.0034       0.0001      -0.3649       0.0001
      0.3815       1.6405      -0.0095       0.0001      -0.3442      -0.0003
      0.4105       1.6111      -0.0063       0.0001      -0.3652       0.0001
      0.3859       1.6993      -0.0179       0.0001      -0.3433      -0.0003
      0.4138       1.6708      -0.0159       0.0001      -0.3644       0.0001
      0.3922       1.7565      -0.0264       0.0001      -0.3415      -0.0003
      0.4193       1.7287      -0.0256       0.0001      -0.3626       0.0001
      0.4003       1.8122      -0.0352       0.0001      -0.3387      -0.0002
      0.4267       1.7850      -0.0355       0.0001      -0.3596       0.0001
      0.4099       1.8668      -0.0442       0.0001      -0.3346      -0.0002
      0.4357       1.8400      -0.0456       0.0001      -0.3554       0.0002
      0.4205       1.9204      -0.0536       0.0000      -0.3291      -0.0002
      0.4460       1.8940      -0.0560       0.0001      -0.3497       0.0002
      0.4318       1.9735      -0.0632      -0.0001      -0.3218      -0.0002
      0.4572       1.9472      -0.0666      -0.0000      -0.3424       0.0002
      0.4688       2.0000      -0.0773      -0.0001      -0.3330       0.0002
      0.5059       0.0264       0.0064       0.0002      -0.0004      -0.0001
      0.5313       0.0000       0.0000       0.0000      -0.0000       0.0000
      0.5173       0.0793       0.0194       0.0001      -0.0028      -0.0001
      0.5428       0.0528       0.0140      -0.0001      -0.0013      -0.0000
      0.5281       0.1328       0.0334       0.0001      -0.0078      -0.0001
      0.5540       0.1060       0.0290      -0.0001      -0.0050      -0.0000
      0.5379       0.1872       0.0480       0.0000      -0.0154      -0.0002
      0.5643       0.1600       0.0448      -0.0001      -0.0115      -0.0000
      0.5462       0.2428       0.0630       0.0000      -0.0258      -0.0002
      0.5733       0.2150       0.0611      -0.0002      -0.0208      -0.0001
      0.5527       0.2999       0.0778      -0.0000      -0.0392      -0.0002
      0.5807       0.2713       0.0775      -0.0002      -0.0330      -0.0001
      0.5571       0.3586       0.0918      -0.0000      -0.0555      -0.0002
      0.5862       0.3292       0.0933      -0.0003      -0.0482      -0.0001
      0.5594       0.4192       0.1046      -0.0001      -0.0748      -0.0002
      0.5895       0.3889       0.1082      -0.0003      -0.0665      -0.0001
      0.5594       0.4817       0.1155      -0.0001      -0.0968      -0.0002
      0.5907       0.4505       0.1212      -0.0003      -0.0877      -0.0001
      0.5571       0.5461       0.1240      -0.0001      -0.1213      -0.0002
      0.5895       0.5139       0.1320      -0.0003      -0.1117      -0.0001
      0.5527       0.6124       0.1295      -0.0001      -0.1479      -0.0003
      0.5862       0.5792       0.1398      -0.0004      -0.1381      -0.0000
      0.5462       0.6803       0.1318      -0.0001      -0.1759      -0.0003
      0.5807       0.6463       0.1443      -0.0004      -0.1664      -0.0000
      0.5379       0.7497       0.1308      -0.0001      -0.2046      -0.0003
      0.5733       0.7150       0.1453      -0.0004      -0.1959      -0.0000
      0.5281       0.8203       0.1265      -0.0001      -0.2331      -0.0003
      0.5643       0.7850       0.1427      -0.0003      -0.2258      -0.0000
      0.5173       0.8918       0.1194      -0.0001      -0.2606      -0.0003
      0.5540       0.8560       0.1367      -0.0003      -0.2552      -0.0000
      0.5059       0.9639       0.1099      -0.0001      -0.2863      -0.0003
      0.5428       0.9278       0.1278      -0.0003      -0.2834      -0.0000
      0.4941       1.0361       0.0985      -0.0001      -0.3095      -0.0004
      0.5313       1.0000       0.1164      -0.0003      -0.3093      -0.0000
      0.4827       1.1082       0.0860      -0.0001      -0.3296      -0.0004
      0.5197       1.0722       0.1034      -0.0002      -0.3325      -0.0000
      0.4719       1.1797       0.0728      -0.0000      -0.3464      -0.0004
      0.5085       1.1440       0.0892      -0.0002      -0.3524      -0.0000
      0.4621       1.2503       0.0594      -0.0000      -0.3599      -0.0004
      0.4982       1.2150       0.0744      -0.0001      -0.3689      -0.0000
      0.4538       1.3197       0.0463       0.0000      -0.3701      -0.0004
      0.4892       1.2850       0.0597      -0.0001      -0.3819      -0.0000
      0.4473       1.3876       0.0335       0.0000      -0.3775      -0.0004
      0.4818       1.3537       0.0451      -0.0000      -0.3916       0.0000
      0.4429       1.4539       0.0213       0.0001      -0.3823      -0.0004
      0.4763       1.4208       0.0311       0.0000      -0.3984       0.0000
      0.4406       1.5183       0.0096       0.0001      -0.3851      -0.0004
      0.4730       1.4861       0.0175       0.0000      -0.4026       0.0000
      0.4406       1.5808      -0.0017       0.0001      -0.3861      -0.0004
      0.4718       1.5495       0.0045       0.0001      -0.4046       0.0001
      0.4429       1.6414      -0.0128       0.0001      -0.3856      -0.0003
      0.4730       1.6111      -0.0082       0.0001      -0.4048       0.0001
      0.4473       1.7001      -0.0238       0.0001      -0.3838      -0.0003
      0.4763       1.6708      -0.0208       0.0001      -0.4033       0.0001
      0.4538       1.7572      -0.0349       0.0001      -0.3808      -0.0003
      0.4818       1.7287      -0.0332       0.0001      -0.4004       0.0001
